ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-4196,CUS-65296754,Payment Failure,High,58,Closed,Email
TKT-2640,CUS-34925333,Bug Report,High,54,Closed,Chat
TKT-9798,CUS-10046979,Payment Failure,High,44,Closed,Email
TKT-8880,CUS-77908440,Feature Request,Medium,51,Closed,Web Portal
TKT-6245,CUS-10910164,Bug Report,Low,22,Closed,Web Portal
TKT-8514,CUS-45949981,Bug Report,Medium,36,Open,Web Portal
TKT-6162,CUS-29203261,Bug Report,Medium,61,Open,Email
TKT-8225,CUS-61042492,Subscription Problem,Medium,14,Closed,Chat
TKT-7782,CUS-77063937,Subscription Problem,Low,35,Closed,Phone
TKT-7021,CUS-87613010,Login Issue,Low,52,Closed,Email
TKT-1709,CUS-10761911,Login Issue,Low,10,Open,Chat
TKT-3199,CUS-60345331,Bug Report,Low,52,Closed,Web Portal
TKT-3823,CUS-77272973,Login Issue,Low,30,Closed,Web Portal
TKT-4618,CUS-80604034,Subscription Problem,High,38,Open,Email
TKT-2170,CUS-56350713,Payment Failure,Low,5,Closed,Email
TKT-9699,CUS-28662434,Login Issue,Low,46,Open,Chat
TKT-6164,CUS-76953515,Bug Report,Medium,28,Open,Phone
TKT-7355,CUS-11199192,Bug Report,Low,42,Closed,Chat
TKT-1384,CUS-97305989,Bug Report,Medium,38,Closed,Chat
TKT-8654,CUS-21256431,Bug Report,Medium,26,Pending,Chat
TKT-4786,CUS-27611891,Feature Request,Critical,15,Closed,Phone
TKT-6786,CUS-18119785,Bug Report,Low,37,Closed,Email
TKT-6529,CUS-23751834,Subscription Problem,Critical,72,Closed,Web Portal
TKT-1624,CUS-67997776,Login Issue,Medium,51,Open,Phone
TKT-3217,CUS-14030979,Refund Request,Low,15,Closed,Phone
TKT-7406,CUS-37952744,Refund Request,Low,11,Closed,Email
TKT-5322,CUS-48388196,Payment Failure,Medium,52,Closed,Chat
TKT-1689,CUS-80099175,Login Issue,Low,35,Closed,Web Portal
TKT-9683,CUS-97372410,Login Issue,Medium,70,Open,Email
TKT-7314,CUS-79176627,Feature Request,Low,24,Pending,Chat
TKT-6406,CUS-64841952,Subscription Problem,Medium,7,Open,Email
TKT-2554,CUS-31426165,Subscription Problem,Low,59,Closed,Chat
TKT-6504,CUS-39850859,Subscription Problem,Medium,1,Closed,Phone
TKT-5208,CUS-15212514,Payment Failure,Low,69,Closed,Chat
TKT-8149,CUS-44441041,Login Issue,Critical,24,Open,Email
TKT-3993,CUS-89634765,Login Issue,Medium,62,Open,Email
TKT-5544,CUS-29238426,Payment Failure,High,8,Open,Chat
TKT-8512,CUS-30456680,Payment Failure,Low,61,Closed,Chat
TKT-1882,CUS-51490590,Bug Report,Medium,5,Pending,Chat
TKT-2725,CUS-60730280,Feature Request,Medium,28,Open,Email
TKT-4576,CUS-95314682,Payment Failure,Medium,43,Closed,Chat
TKT-2751,CUS-51211588,Login Issue,High,67,Closed,Chat
TKT-1198,CUS-95380940,Subscription Problem,Medium,15,Closed,Phone
TKT-8018,CUS-74494622,Subscription Problem,Critical,7,Closed,Web Portal
TKT-2275,CUS-62406114,Payment Failure,Low,35,Closed,Email
TKT-9590,CUS-42882328,Login Issue,Medium,8,Closed,Chat
TKT-4562,CUS-51763717,Bug Report,Low,25,Open,Chat
TKT-9828,CUS-62198012,Login Issue,High,45,Closed,Chat
TKT-7455,CUS-70820591,Feature Request,High,45,Pending,Phone
TKT-4232,CUS-26719415,Subscription Problem,Low,8,Closed,Chat
TKT-6658,CUS-38421708,Bug Report,Low,63,Closed,Email
TKT-9279,CUS-94345446,Refund Request,Medium,64,Closed,Email
TKT-9756,CUS-12292821,Subscription Problem,Low,64,Closed,Chat
TKT-9609,CUS-95585585,Login Issue,Low,45,Pending,Email
TKT-1824,CUS-47143836,Login Issue,Low,39,Open,Phone
TKT-1383,CUS-13561209,Refund Request,High,45,Closed,Chat
TKT-8919,CUS-55196634,Subscription Problem,Low,5,Closed,Web Portal
TKT-9515,CUS-55243297,Login Issue,High,59,Closed,Phone
TKT-9339,CUS-94745491,Feature Request,Low,11,Closed,Web Portal
TKT-4493,CUS-12096818,Bug Report,Medium,65,Closed,Web Portal
TKT-3170,CUS-77806013,Subscription Problem,High,35,Closed,Email
TKT-2696,CUS-80040052,Subscription Problem,High,8,Closed,Email
TKT-4679,CUS-12013910,Subscription Problem,Low,25,Closed,Phone
TKT-6934,CUS-11759156,Refund Request,Medium,68,Closed,Phone
TKT-9840,CUS-83795847,Subscription Problem,Medium,16,Closed,Chat
TKT-4630,CUS-28903899,Login Issue,Medium,66,Closed,Chat
TKT-8048,CUS-71621032,Login Issue,High,30,Open,Email
TKT-6983,CUS-15021922,Login Issue,Low,44,Closed,Chat
TKT-2031,CUS-23527566,Bug Report,Medium,44,Closed,Chat
TKT-2498,CUS-76224013,Payment Failure,Low,64,Open,Chat
TKT-2729,CUS-75989174,Refund Request,Medium,27,Closed,Phone
TKT-3489,CUS-68530430,Login Issue,Low,35,Closed,Chat
TKT-7478,CUS-75058474,Subscription Problem,Medium,48,Open,Email
TKT-1843,CUS-23686266,Payment Failure,Low,72,Closed,Email
TKT-1859,CUS-28254851,Feature Request,Medium,33,Closed,Chat
TKT-6417,CUS-97005055,Subscription Problem,Medium,16,Closed,Chat
TKT-3022,CUS-17061383,Refund Request,Low,48,Closed,Email
TKT-7072,CUS-47366192,Payment Failure,Low,41,Closed,Email
TKT-7490,CUS-83573060,Bug Report,Medium,52,Open,Chat
TKT-1335,CUS-77664759,Login Issue,Low,70,Closed,Email
TKT-2346,CUS-33027268,Login Issue,Low,59,Closed,Email
TKT-6711,CUS-34303813,Payment Failure,Low,55,Closed,Email
TKT-9036,CUS-12715890,Subscription Problem,Low,35,Open,Chat
TKT-9722,CUS-57771267,Feature Request,Medium,65,Closed,Chat
TKT-9889,CUS-91649230,Feature Request,Critical,70,Closed,Chat
TKT-1072,CUS-50343887,Login Issue,Medium,22,Closed,Chat
TKT-1896,CUS-83684935,Subscription Problem,Medium,55,Closed,Email
TKT-4438,CUS-99039291,Payment Failure,Critical,39,Pending,Chat
TKT-4176,CUS-58927548,Subscription Problem,Medium,69,Closed,Chat
TKT-3428,CUS-88048702,Subscription Problem,Low,13,Closed,Email
TKT-4992,CUS-34281959,Subscription Problem,Low,15,Closed,Chat
TKT-1576,CUS-19421005,Login Issue,Medium,19,Closed,Email
TKT-3385,CUS-79184259,Feature Request,Low,52,Closed,Web Portal
TKT-5185,CUS-30183474,Payment Failure,Medium,23,Closed,Email
TKT-8631,CUS-72522337,Login Issue,Low,72,Closed,Email
TKT-2572,CUS-87921845,Login Issue,Medium,65,Closed,Email
TKT-8695,CUS-30393807,Login Issue,Low,21,Closed,Chat
TKT-7211,CUS-27341090,Subscription Problem,Low,52,Closed,Email
TKT-8489,CUS-16053803,Login Issue,Medium,13,Closed,Email
TKT-7322,CUS-91022064,Payment Failure,Low,22,Closed,Chat
TKT-2730,CUS-25401446,Subscription Problem,High,43,Closed,Chat
TKT-5544,CUS-27021871,Bug Report,Medium,6,Closed,Email
TKT-9476,CUS-82719922,Bug Report,Medium,17,Closed,Phone
TKT-1937,CUS-64970644,Login Issue,Medium,45,Closed,Email
TKT-8380,CUS-22141051,Login Issue,High,31,Closed,Chat
TKT-5165,CUS-35203579,Refund Request,Low,9,Open,Chat
TKT-3760,CUS-33347306,Refund Request,High,54,Open,Chat
TKT-8358,CUS-70882339,Subscription Problem,Low,29,Closed,Chat
TKT-7109,CUS-94052374,Payment Failure,Low,47,Closed,Phone
TKT-3412,CUS-41481762,Login Issue,Low,67,Closed,Email
TKT-2312,CUS-97531992,Subscription Problem,Low,47,Closed,Email
TKT-4513,CUS-63295835,Login Issue,Medium,14,Open,Email
TKT-9129,CUS-18954026,Bug Report,Low,31,Closed,Email
TKT-3678,CUS-15558933,Subscription Problem,Medium,19,Open,Web Portal
TKT-9243,CUS-22344034,Login Issue,Medium,42,Closed,Email
TKT-8945,CUS-53809004,Subscription Problem,High,11,Closed,Email
TKT-1958,CUS-84086872,Payment Failure,High,15,Closed,Email
TKT-8750,CUS-16761669,Login Issue,Low,27,Closed,Chat
TKT-1593,CUS-17742837,Subscription Problem,Medium,23,Closed,Phone
TKT-1770,CUS-11454479,Login Issue,Medium,20,Open,Email
TKT-4379,CUS-26433727,Login Issue,Medium,45,Open,Email
TKT-7514,CUS-72485812,Refund Request,Low,16,Closed,Web Portal
TKT-3747,CUS-98814898,Bug Report,High,30,Closed,Web Portal
TKT-7129,CUS-15952605,Login Issue,Low,30,Closed,Chat
TKT-9111,CUS-58763833,Bug Report,High,26,Open,Chat
TKT-3081,CUS-22584521,Login Issue,Critical,17,Closed,Chat
TKT-5533,CUS-52354372,Refund Request,Low,57,Closed,Email
TKT-4438,CUS-57749801,Payment Failure,Medium,48,Closed,Email
TKT-8335,CUS-92898197,Subscription Problem,High,25,Pending,Email
TKT-7959,CUS-96318842,Refund Request,Medium,6,Open,Phone
TKT-4278,CUS-70585470,Refund Request,Medium,56,Closed,Web Portal
TKT-4051,CUS-62679877,Subscription Problem,Low,37,Open,Chat
TKT-2429,CUS-39626564,Bug Report,Low,68,Pending,Web Portal
TKT-5495,CUS-44555081,Bug Report,Medium,56,Closed,Chat
TKT-6456,CUS-17080971,Subscription Problem,Low,43,Closed,Phone
TKT-1467,CUS-53980020,Payment Failure,Medium,60,Closed,Chat
TKT-2682,CUS-20360903,Subscription Problem,Medium,56,Closed,Email
TKT-7490,CUS-53500331,Refund Request,Low,40,Closed,Email
TKT-7844,CUS-64093654,Login Issue,Low,22,Closed,Email
TKT-8597,CUS-63321973,Login Issue,Low,44,Closed,Chat
TKT-8853,CUS-32539175,Subscription Problem,High,68,Closed,Email
TKT-6468,CUS-69960397,Login Issue,Medium,42,Closed,Chat
TKT-6528,CUS-65024008,Payment Failure,High,36,Closed,Web Portal
TKT-2379,CUS-75144174,Payment Failure,Low,47,Closed,Phone
TKT-6401,CUS-10804874,Login Issue,Low,25,Pending,Phone
TKT-4713,CUS-15187165,Subscription Problem,Low,12,Closed,Chat
TKT-4353,CUS-33648307,Login Issue,Low,19,Pending,Chat
TKT-1587,CUS-56668767,Subscription Problem,High,9,Closed,Email
TKT-6979,CUS-97628138,Subscription Problem,Low,30,Closed,Chat
TKT-7856,CUS-99724266,Login Issue,Low,30,Pending,Email
TKT-8269,CUS-88541754,Login Issue,Medium,66,Closed,Phone
TKT-7828,CUS-93434861,Login Issue,Medium,39,Pending,Chat
TKT-4050,CUS-88121709,Payment Failure,Medium,18,Pending,Web Portal
TKT-6219,CUS-16636089,Payment Failure,Medium,19,Open,Phone
TKT-9648,CUS-41388788,Feature Request,Low,54,Closed,Email
TKT-6994,CUS-51476165,Payment Failure,High,33,Pending,Chat
TKT-5265,CUS-41730776,Feature Request,High,63,Closed,Chat
TKT-7603,CUS-76301220,Refund Request,Low,64,Open,Chat
TKT-6432,CUS-78574348,Payment Failure,High,40,Closed,Email
TKT-2245,CUS-98130999,Bug Report,Low,39,Closed,Phone
TKT-8475,CUS-54247004,Subscription Problem,High,11,Pending,Email
TKT-6979,CUS-54453305,Login Issue,Medium,3,Closed,Email
TKT-6757,CUS-68540001,Subscription Problem,Medium,69,Closed,Chat
TKT-6642,CUS-54748350,Login Issue,Medium,68,Closed,Email
TKT-2185,CUS-79928641,Bug Report,Medium,58,Closed,Chat
TKT-6400,CUS-71617324,Bug Report,Low,60,Closed,Email
TKT-6788,CUS-32210198,Refund Request,Low,54,Closed,Chat
TKT-6311,CUS-30280966,Bug Report,High,44,Closed,Email
TKT-6772,CUS-64646827,Subscription Problem,Medium,15,Pending,Email
TKT-4426,CUS-58847877,Payment Failure,Medium,46,Pending,Email
TKT-8269,CUS-44365988,Login Issue,Medium,72,Pending,Email
TKT-5263,CUS-31817289,Bug Report,Low,71,Closed,Web Portal
TKT-9426,CUS-19035254,Login Issue,Medium,21,Closed,Chat
TKT-8621,CUS-27295744,Login Issue,Medium,34,Open,Email
TKT-9863,CUS-28571455,Login Issue,Medium,45,Closed,Chat
TKT-7148,CUS-52020124,Payment Failure,Medium,11,Closed,Web Portal
TKT-9750,CUS-90035144,Refund Request,Low,14,Closed,Email
TKT-3898,CUS-48447741,Login Issue,Medium,28,Closed,Email
TKT-2435,CUS-58685571,Login Issue,Medium,43,Closed,Chat
TKT-9945,CUS-33216871,Bug Report,High,50,Open,Email
TKT-7819,CUS-19053022,Payment Failure,Medium,27,Closed,Chat
TKT-8944,CUS-20565179,Refund Request,Medium,69,Closed,Phone
TKT-3049,CUS-54994532,Login Issue,Low,10,Open,Email
TKT-1990,CUS-80718107,Login Issue,Medium,36,Closed,Email
TKT-8544,CUS-91110974,Login Issue,Medium,35,Closed,Chat
TKT-2133,CUS-15210308,Login Issue,High,3,Open,Web Portal
TKT-4399,CUS-41063650,Subscription Problem,Medium,61,Pending,Phone
TKT-2048,CUS-52461574,Subscription Problem,High,68,Open,Chat
TKT-1813,CUS-16954539,Login Issue,Low,23,Open,Email
TKT-8587,CUS-49396790,Bug Report,Low,28,Closed,Phone
TKT-8608,CUS-42240748,Bug Report,Medium,1,Closed,Chat
TKT-9082,CUS-28078636,Payment Failure,Low,70,Closed,Email
TKT-2269,CUS-32456967,Bug Report,Medium,45,Closed,Chat
TKT-1676,CUS-69864302,Subscription Problem,High,48,Closed,Chat
TKT-4356,CUS-98472893,Login Issue,Medium,10,Closed,Email
TKT-7911,CUS-36008251,Bug Report,Low,46,Closed,Chat
TKT-3710,CUS-33562478,Login Issue,Medium,14,Closed,Email
TKT-1416,CUS-35475575,Bug Report,Low,57,Closed,Email
TKT-2183,CUS-23160953,Bug Report,High,23,Open,Phone
TKT-8637,CUS-88722825,Bug Report,High,45,Open,Chat
TKT-9537,CUS-84917577,Bug Report,Low,43,Open,Chat
TKT-7293,CUS-80838837,Bug Report,High,12,Pending,Chat
TKT-7991,CUS-18036727,Login Issue,Low,35,Closed,Chat
TKT-3795,CUS-65107091,Bug Report,Medium,30,Open,Email
TKT-9519,CUS-69488082,Login Issue,Critical,6,Closed,Chat
TKT-6269,CUS-55415089,Subscription Problem,Low,17,Closed,Email
TKT-4214,CUS-61029693,Feature Request,Low,17,Closed,Email
TKT-6010,CUS-29366955,Payment Failure,High,18,Open,Web Portal
TKT-2902,CUS-19872435,Subscription Problem,Low,70,Closed,Chat
TKT-1040,CUS-99781272,Payment Failure,Low,63,Pending,Email
TKT-3370,CUS-10679436,Login Issue,Low,1,Closed,Chat
TKT-5527,CUS-26018733,Login Issue,Medium,2,Closed,Chat
TKT-5178,CUS-85183381,Refund Request,Low,66,Pending,Chat
TKT-5119,CUS-63862849,Feature Request,High,54,Closed,Chat
TKT-5315,CUS-64574433,Refund Request,Medium,2,Closed,Email
TKT-7917,CUS-63586607,Refund Request,Low,11,Closed,Email
TKT-8047,CUS-66446688,Login Issue,Medium,63,Closed,Email
TKT-8982,CUS-97429841,Payment Failure,Medium,52,Closed,Email
TKT-7192,CUS-33597457,Payment Failure,Low,48,Closed,Email
TKT-9409,CUS-98164583,Refund Request,Low,58,Closed,Chat
TKT-6701,CUS-25620969,Refund Request,Low,8,Open,Email
TKT-5272,CUS-62159130,Login Issue,Low,52,Closed,Chat
TKT-6950,CUS-77257067,Refund Request,High,44,Pending,Web Portal
TKT-7782,CUS-26619171,Payment Failure,Medium,53,Closed,Email
TKT-7059,CUS-51069414,Bug Report,Low,33,Closed,Chat
TKT-4562,CUS-41360696,Feature Request,High,68,Closed,Chat
TKT-3646,CUS-30558586,Login Issue,Critical,21,Open,Web Portal
TKT-4822,CUS-52006659,Payment Failure,Low,8,Closed,Web Portal
TKT-7429,CUS-32944090,Login Issue,High,71,Closed,Chat
TKT-8576,CUS-44213427,Payment Failure,Low,21,Closed,Chat
TKT-4161,CUS-76262325,Payment Failure,High,56,Open,Email
TKT-4363,CUS-57429949,Payment Failure,Low,72,Closed,Email
TKT-1630,CUS-77527309,Login Issue,Low,62,Open,Web Portal
TKT-3482,CUS-66635323,Payment Failure,Low,52,Closed,Chat
TKT-7626,CUS-11369777,Payment Failure,High,9,Open,Chat
TKT-6865,CUS-18816695,Bug Report,Low,60,Closed,Chat
TKT-5316,CUS-14910966,Subscription Problem,Medium,24,Open,Chat
TKT-4933,CUS-13565374,Payment Failure,Medium,27,Open,Email
TKT-6554,CUS-91835181,Login Issue,Medium,61,Closed,Email
TKT-4126,CUS-50084113,Payment Failure,Low,16,Open,Email
TKT-6770,CUS-55338197,Refund Request,High,41,Closed,Phone
TKT-1110,CUS-79769923,Login Issue,Low,56,Closed,Chat
TKT-6167,CUS-42178499,Payment Failure,Medium,40,Closed,Email
TKT-2596,CUS-76779543,Login Issue,Critical,24,Open,Web Portal
TKT-3359,CUS-82988568,Bug Report,Medium,2,Closed,Chat
TKT-4865,CUS-85151427,Bug Report,Medium,15,Closed,Email
TKT-7028,CUS-70366180,Login Issue,High,64,Closed,Email
TKT-9111,CUS-33073053,Login Issue,Low,8,Open,Web Portal
TKT-2654,CUS-25340916,Login Issue,Low,35,Closed,Web Portal
TKT-3736,CUS-86125217,Payment Failure,Low,65,Closed,Chat
TKT-5071,CUS-23102101,Feature Request,Low,61,Pending,Email
TKT-6778,CUS-36125639,Refund Request,High,45,Closed,Email
TKT-9231,CUS-73866173,Login Issue,Medium,29,Closed,Email
TKT-9829,CUS-28719683,Payment Failure,Medium,63,Closed,Web Portal
TKT-2279,CUS-68561315,Subscription Problem,High,24,Closed,Email
TKT-6317,CUS-28977092,Payment Failure,Low,64,Open,Chat
TKT-6296,CUS-93669350,Subscription Problem,Low,68,Closed,Email
TKT-1514,CUS-29404524,Login Issue,Low,45,Closed,Chat
TKT-6297,CUS-94744935,Bug Report,Medium,49,Open,Chat
TKT-5399,CUS-33697996,Bug Report,Medium,33,Open,Web Portal
TKT-6649,CUS-88723285,Refund Request,Low,39,Open,Email
TKT-3660,CUS-87405890,Bug Report,Low,33,Closed,Email
TKT-5304,CUS-68571076,Subscription Problem,Medium,43,Closed,Web Portal
TKT-4119,CUS-64903503,Payment Failure,Low,22,Closed,Phone
TKT-9813,CUS-17800794,Refund Request,High,8,Closed,Email
TKT-7314,CUS-67548555,Refund Request,Low,24,Pending,Chat
TKT-3231,CUS-68812029,Feature Request,Medium,33,Open,Chat
TKT-1655,CUS-88234650,Bug Report,Medium,23,Closed,Web Portal
TKT-5992,CUS-54930790,Refund Request,Low,14,Open,Email
TKT-9399,CUS-89089346,Payment Failure,Medium,55,Closed,Chat
TKT-2429,CUS-82623646,Login Issue,Medium,10,Closed,Email
TKT-2119,CUS-50312794,Bug Report,Low,12,Pending,Chat
TKT-3374,CUS-78789899,Payment Failure,Medium,11,Closed,Web Portal
TKT-5028,CUS-20502459,Refund Request,Low,60,Closed,Email
TKT-1825,CUS-52003731,Subscription Problem,Medium,10,Closed,Phone
TKT-3184,CUS-22430357,Subscription Problem,Medium,29,Open,Email
TKT-6897,CUS-36335708,Subscription Problem,Medium,33,Closed,Phone
TKT-2558,CUS-92792973,Payment Failure,Low,39,Open,Email
TKT-3342,CUS-87834355,Payment Failure,Low,72,Pending,Web Portal
TKT-9859,CUS-48223721,Bug Report,High,21,Closed,Phone
TKT-7757,CUS-22980548,Refund Request,Medium,45,Closed,Email
TKT-2326,CUS-28178095,Bug Report,Low,38,Closed,Chat
TKT-6774,CUS-75286155,Login Issue,Low,4,Closed,Phone
TKT-2814,CUS-71308733,Refund Request,Medium,26,Closed,Email
TKT-3412,CUS-42840489,Payment Failure,Medium,53,Closed,Email
TKT-2634,CUS-30320063,Refund Request,High,28,Closed,Phone
TKT-2516,CUS-11408782,Payment Failure,Low,39,Open,Email
TKT-5771,CUS-71466278,Feature Request,Low,21,Closed,Phone
TKT-7375,CUS-56011188,Subscription Problem,Low,9,Closed,Web Portal
TKT-3015,CUS-75618241,Subscription Problem,Medium,29,Closed,Phone
TKT-7771,CUS-46620333,Login Issue,Medium,20,Closed,Chat
TKT-9572,CUS-98268037,Payment Failure,Medium,60,Open,Email
TKT-4660,CUS-31195554,Subscription Problem,Medium,40,Open,Chat
TKT-6608,CUS-19874323,Bug Report,Low,12,Open,Web Portal
TKT-6616,CUS-33783316,Bug Report,Low,35,Closed,Chat
TKT-8525,CUS-63110316,Payment Failure,Low,14,Closed,Phone
TKT-6719,CUS-74416396,Refund Request,Low,8,Open,Email
TKT-2301,CUS-70032045,Refund Request,Low,63,Pending,Email
TKT-5955,CUS-82613576,Login Issue,High,46,Closed,Email
TKT-2435,CUS-10000106,Subscription Problem,High,59,Closed,Chat
TKT-6023,CUS-44572761,Login Issue,Low,41,Open,Chat
TKT-9325,CUS-97120711,Subscription Problem,High,42,Closed,Chat
TKT-3126,CUS-29572950,Subscription Problem,Medium,33,Pending,Phone
TKT-9526,CUS-51475404,Payment Failure,Low,12,Pending,Chat
TKT-3455,CUS-65936158,Subscription Problem,Medium,61,Closed,Email
TKT-1686,CUS-28195001,Login Issue,Low,65,Closed,Chat
TKT-9186,CUS-93129607,Subscription Problem,Medium,36,Closed,Email
TKT-3181,CUS-54762367,Bug Report,High,34,Closed,Web Portal
TKT-1989,CUS-97998012,Bug Report,Medium,10,Closed,Email
TKT-7196,CUS-28345030,Payment Failure,High,33,Closed,Email
TKT-8085,CUS-51520967,Login Issue,High,22,Closed,Phone
TKT-3641,CUS-79882085,Subscription Problem,Low,54,Open,Chat
TKT-9926,CUS-41616144,Login Issue,Low,17,Pending,Email
TKT-2682,CUS-46887233,Payment Failure,High,33,Closed,Email
TKT-8979,CUS-52022754,Payment Failure,Medium,62,Closed,Chat
TKT-7949,CUS-92688632,Payment Failure,High,28,Closed,Chat
TKT-8844,CUS-32020572,Subscription Problem,Low,7,Closed,Chat
TKT-4947,CUS-30171088,Login Issue,Low,71,Closed,Phone
TKT-6266,CUS-55459360,Refund Request,Medium,44,Closed,Email
TKT-6798,CUS-19315372,Refund Request,Medium,18,Open,Chat
TKT-4005,CUS-71274740,Bug Report,Low,62,Closed,Web Portal
TKT-1710,CUS-61399272,Payment Failure,Medium,24,Closed,Email
TKT-4717,CUS-73659344,Bug Report,Critical,32,Closed,Email
TKT-5974,CUS-70643428,Login Issue,Medium,65,Closed,Web Portal
TKT-9946,CUS-92341371,Login Issue,Low,52,Closed,Phone
TKT-2465,CUS-23588091,Payment Failure,Medium,40,Closed,Email
TKT-5370,CUS-84819363,Subscription Problem,Low,49,Closed,Chat
TKT-4779,CUS-47660416,Refund Request,High,7,Pending,Email
TKT-4693,CUS-66741036,Payment Failure,High,40,Open,Email
TKT-8061,CUS-97946431,Bug Report,High,11,Closed,Email
TKT-9633,CUS-36354055,Refund Request,Medium,61,Open,Web Portal
TKT-3339,CUS-49057669,Bug Report,Low,39,Closed,Chat
TKT-2976,CUS-93875093,Payment Failure,Medium,45,Closed,Web Portal
TKT-7379,CUS-57891048,Subscription Problem,Medium,43,Open,Email
TKT-8544,CUS-36687889,Refund Request,High,63,Open,Email
TKT-1340,CUS-54535051,Login Issue,Critical,21,Closed,Phone
TKT-3975,CUS-88763810,Subscription Problem,High,35,Closed,Email
TKT-4251,CUS-35626322,Bug Report,Low,72,Closed,Chat
TKT-6816,CUS-21652756,Bug Report,High,42,Pending,Chat
TKT-4935,CUS-78465830,Subscription Problem,Medium,37,Open,Phone
TKT-8334,CUS-39222591,Payment Failure,High,37,Closed,Email
TKT-1614,CUS-30452454,Subscription Problem,Low,39,Closed,Web Portal
TKT-6610,CUS-84508971,Payment Failure,High,4,Closed,Chat
TKT-5748,CUS-92040779,Refund Request,Medium,9,Closed,Email
TKT-7720,CUS-67556013,Login Issue,Low,34,Closed,Email
TKT-1171,CUS-82980826,Login Issue,Medium,65,Closed,Chat
TKT-5549,CUS-18393821,Payment Failure,Medium,30,Closed,Email
TKT-1665,CUS-36643830,Login Issue,Low,9,Closed,Web Portal
TKT-4251,CUS-88078868,Login Issue,Medium,53,Closed,Phone
TKT-2590,CUS-45503432,Bug Report,Medium,24,Closed,Phone
TKT-3480,CUS-47883507,Bug Report,Low,6,Closed,Email
TKT-2819,CUS-18006426,Bug Report,High,43,Closed,Email
TKT-7642,CUS-62299900,Feature Request,Low,2,Closed,Email
TKT-2747,CUS-92002367,Bug Report,High,44,Closed,Email
TKT-3831,CUS-35378195,Bug Report,High,62,Closed,Chat
TKT-6482,CUS-37723354,Subscription Problem,High,31,Closed,Email
TKT-4837,CUS-70124965,Subscription Problem,Low,18,Closed,Chat
TKT-6460,CUS-38040963,Subscription Problem,Medium,42,Open,Chat
TKT-4385,CUS-76691739,Bug Report,Medium,64,Pending,Chat
TKT-9823,CUS-66609992,Feature Request,Medium,72,Pending,Chat
TKT-1967,CUS-39873314,Login Issue,Low,30,Closed,Web Portal
TKT-9018,CUS-78396096,Subscription Problem,Medium,59,Closed,Email
TKT-6021,CUS-47511462,Login Issue,Low,17,Closed,Chat
TKT-6143,CUS-32750202,Refund Request,Low,41,Closed,Phone
TKT-6012,CUS-91183038,Refund Request,Medium,72,Closed,Phone
TKT-3509,CUS-70356652,Login Issue,Medium,15,Open,Chat
TKT-9425,CUS-55894979,Refund Request,Low,39,Closed,Email
TKT-2883,CUS-85456678,Refund Request,Low,12,Closed,Web Portal
TKT-7824,CUS-67737201,Feature Request,Medium,24,Closed,Web Portal
TKT-9264,CUS-18570961,Feature Request,Low,50,Closed,Phone
TKT-1490,CUS-99914305,Login Issue,Critical,43,Closed,Phone
TKT-7598,CUS-13411588,Login Issue,Low,18,Pending,Phone
TKT-1862,CUS-55434689,Subscription Problem,Medium,12,Closed,Web Portal
TKT-3247,CUS-90575009,Bug Report,Medium,36,Closed,Phone
TKT-8669,CUS-69140206,Login Issue,Medium,58,Closed,Phone
TKT-8256,CUS-35971582,Subscription Problem,High,60,Closed,Chat
TKT-5975,CUS-87212253,Login Issue,High,31,Closed,Chat
TKT-8445,CUS-51905816,Subscription Problem,Medium,23,Closed,Email
TKT-1723,CUS-69059187,Login Issue,Medium,43,Open,Chat
TKT-9150,CUS-47319333,Login Issue,Medium,4,Closed,Email
TKT-1107,CUS-66017200,Subscription Problem,Low,23,Closed,Email
TKT-5519,CUS-30702923,Bug Report,Low,67,Closed,Email
TKT-8503,CUS-55644829,Payment Failure,Medium,5,Closed,Email
TKT-4207,CUS-16301148,Bug Report,Low,41,Closed,Email
TKT-7089,CUS-70472291,Login Issue,Low,36,Open,Chat
TKT-4576,CUS-92524726,Subscription Problem,Low,57,Open,Email
TKT-4683,CUS-80347925,Bug Report,High,56,Closed,Email
TKT-7898,CUS-10377462,Refund Request,Medium,62,Closed,Web Portal
TKT-3643,CUS-48620121,Login Issue,Medium,67,Pending,Email
TKT-4508,CUS-54615875,Payment Failure,Medium,71,Pending,Chat
TKT-6467,CUS-79757519,Login Issue,Critical,72,Closed,Chat
TKT-2184,CUS-65259447,Payment Failure,Low,41,Closed,Email
TKT-7272,CUS-82769998,Subscription Problem,Low,18,Closed,Phone
TKT-6209,CUS-23981436,Login Issue,Low,8,Closed,Email
TKT-7178,CUS-95316454,Refund Request,Low,27,Closed,Web Portal
TKT-4323,CUS-74494622,Bug Report,Medium,35,Closed,Chat
TKT-8491,CUS-62406114,Payment Failure,Medium,43,Closed,Phone
TKT-5645,CUS-94745491,Bug Report,Medium,21,Closed,Email
TKT-8850,CUS-76603019,Bug Report,High,20,Closed,Email
TKT-9749,CUS-44126991,Login Issue,Medium,11,Closed,Web Portal
TKT-6212,CUS-63830135,Subscription Problem,Medium,22,Open,Email
TKT-5019,CUS-71474735,Login Issue,High,18,Open,Chat
TKT-9496,CUS-43986636,Bug Report,High,15,Closed,Email
TKT-4899,CUS-13561209,Login Issue,High,21,Closed,Chat
TKT-6924,CUS-56281214,Login Issue,Low,20,Closed,Chat
