ticket_id,customer_id,issue_type,priority,resolution_time_hours,ticket_status,support_channel
TKT-5904,CUS-65296754,Payment Failure,High,58,Closed,Email
TKT-6639,CUS-34925333,Bug Report,High,54,Closed,Chat
TKT-3719,CUS-10046979,Payment Failure,High,44,Closed,Email
TKT-2858,CUS-77908440,Feature Request,Medium,51,Closed,Web Portal
TKT-2090,CUS-10910164,Bug Report,Low,22,Closed,Web Portal
TKT-6575,CUS-45949981,Bug Report,Medium,36,Open,Web Portal
TKT-2135,CUS-29203261,Bug Report,Medium,61,Open,Email
TKT-8789,CUS-61042492,Subscription Problem,Medium,14,Closed,Chat
TKT-3332,CUS-77063937,Subscription Problem,Low,35,Closed,Phone
TKT-6959,CUS-87613010,Login Issue,Low,52,Closed,Email
TKT-1480,CUS-10761911,Login Issue,Low,10,Open,Chat
TKT-2697,CUS-60345331,Bug Report,Low,52,Closed,Web Portal
TKT-2833,CUS-77272973,Login Issue,Low,30,Closed,Web Portal
TKT-6671,CUS-80604034,Subscription Problem,High,38,Open,Email
TKT-9426,CUS-56350713,Payment Failure,Low,5,Closed,Email
TKT-7864,CUS-28662434,Login Issue,Low,46,Open,Chat
TKT-5918,CUS-76953515,Bug Report,Medium,28,Open,Phone
TKT-1760,CUS-11199192,Bug Report,Low,42,Closed,Chat
TKT-5528,CUS-97305989,Bug Report,Medium,38,Closed,Chat
TKT-1709,CUS-21256431,Bug Report,Medium,26,Pending,Chat
TKT-3648,CUS-27611891,Feature Request,Critical,15,Closed,Phone
TKT-4389,CUS-18119785,Bug Report,Low,37,Closed,Email
TKT-5830,CUS-23751834,Subscription Problem,Critical,72,Closed,Web Portal
TKT-7350,CUS-67997776,Login Issue,Medium,51,Open,Phone
TKT-9345,CUS-14030979,Refund Request,Low,15,Closed,Phone
TKT-5424,CUS-37952744,Refund Request,Low,11,Closed,Email
TKT-4152,CUS-48388196,Payment Failure,Medium,52,Closed,Chat
TKT-2042,CUS-80099175,Login Issue,Low,35,Closed,Web Portal
TKT-4645,CUS-97372410,Login Issue,Medium,70,Open,Email
TKT-2342,CUS-79176627,Feature Request,Low,24,Pending,Chat
TKT-3148,CUS-64841952,Subscription Problem,Medium,7,Open,Email
TKT-4327,CUS-31426165,Subscription Problem,Low,59,Closed,Chat
TKT-1933,CUS-39850859,Subscription Problem,Medium,1,Closed,Phone
TKT-7630,CUS-15212514,Payment Failure,Low,69,Closed,Chat
TKT-4143,CUS-44441041,Login Issue,Critical,24,Open,Email
TKT-9255,CUS-89634765,Login Issue,Medium,62,Open,Email
TKT-9687,CUS-29238426,Payment Failure,High,8,Open,Chat
TKT-6883,CUS-30456680,Payment Failure,Low,61,Closed,Chat
TKT-2404,CUS-51490590,Bug Report,Medium,5,Pending,Chat
TKT-1395,CUS-60730280,Feature Request,Medium,28,Open,Email
TKT-5037,CUS-95314682,Payment Failure,Medium,43,Closed,Chat
TKT-5129,CUS-51211588,Login Issue,High,67,Closed,Chat
TKT-3370,CUS-95380940,Subscription Problem,Medium,15,Closed,Phone
TKT-7562,CUS-74494622,Subscription Problem,Critical,7,Closed,Web Portal
TKT-7094,CUS-62406114,Payment Failure,Low,35,Closed,Email
TKT-3561,CUS-42882328,Login Issue,Medium,8,Closed,Chat
TKT-3970,CUS-51763717,Bug Report,Low,25,Open,Chat
TKT-7576,CUS-62198012,Login Issue,High,45,Closed,Chat
TKT-7169,CUS-70820591,Feature Request,High,45,Pending,Phone
TKT-3691,CUS-26719415,Subscription Problem,Low,8,Closed,Chat
TKT-9155,CUS-38421708,Bug Report,Low,63,Closed,Email
TKT-8197,CUS-94345446,Refund Request,Medium,64,Closed,Email
TKT-8285,CUS-12292821,Subscription Problem,Low,64,Closed,Chat
TKT-7772,CUS-95585585,Login Issue,Low,45,Pending,Email
TKT-4696,CUS-47143836,Login Issue,Low,39,Open,Phone
TKT-3845,CUS-13561209,Refund Request,High,45,Closed,Chat
TKT-2600,CUS-55196634,Subscription Problem,Low,5,Closed,Web Portal
TKT-6243,CUS-55243297,Login Issue,High,59,Closed,Phone
TKT-1748,CUS-94745491,Feature Request,Low,11,Closed,Web Portal
TKT-6418,CUS-12096818,Bug Report,Medium,65,Closed,Web Portal
TKT-9019,CUS-77806013,Subscription Problem,High,35,Closed,Email
TKT-9888,CUS-80040052,Subscription Problem,High,8,Closed,Email
TKT-3377,CUS-12013910,Subscription Problem,Low,25,Closed,Phone
TKT-2323,CUS-11759156,Refund Request,Medium,68,Closed,Phone
TKT-8395,CUS-83795847,Subscription Problem,Medium,16,Closed,Chat
TKT-3587,CUS-28903899,Login Issue,Medium,66,Closed,Chat
TKT-9319,CUS-71621032,Login Issue,High,30,Open,Email
TKT-8614,CUS-15021922,Login Issue,Low,44,Closed,Chat
TKT-9962,CUS-23527566,Bug Report,Medium,44,Closed,Chat
TKT-2831,CUS-76224013,Payment Failure,Low,64,Open,Chat
TKT-2264,CUS-75989174,Refund Request,Medium,27,Closed,Phone
TKT-3669,CUS-68530430,Login Issue,Low,35,Closed,Chat
TKT-7397,CUS-75058474,Subscription Problem,Medium,48,Open,Email
TKT-1992,CUS-23686266,Payment Failure,Low,72,Closed,Email
TKT-1989,CUS-28254851,Feature Request,Medium,33,Closed,Chat
TKT-2179,CUS-97005055,Subscription Problem,Medium,16,Closed,Chat
TKT-4175,CUS-17061383,Refund Request,Low,48,Closed,Email
TKT-5886,CUS-47366192,Payment Failure,Low,41,Closed,Email
TKT-7382,CUS-83573060,Bug Report,Medium,52,Open,Chat
TKT-2557,CUS-77664759,Login Issue,Low,70,Closed,Email
TKT-5357,CUS-33027268,Login Issue,Low,59,Closed,Email
TKT-4493,CUS-34303813,Payment Failure,Low,55,Closed,Email
TKT-9312,CUS-12715890,Subscription Problem,Low,35,Open,Chat
TKT-9555,CUS-57771267,Feature Request,Medium,65,Closed,Chat
TKT-7017,CUS-91649230,Feature Request,Critical,70,Closed,Chat
TKT-2035,CUS-50343887,Login Issue,Medium,22,Closed,Chat
TKT-6329,CUS-83684935,Subscription Problem,Medium,55,Closed,Email
TKT-3415,CUS-99039291,Payment Failure,Critical,39,Pending,Chat
TKT-3246,CUS-58927548,Subscription Problem,Medium,69,Closed,Chat
TKT-8339,CUS-88048702,Subscription Problem,Low,13,Closed,Email
TKT-6149,CUS-34281959,Subscription Problem,Low,15,Closed,Chat
TKT-7027,CUS-19421005,Login Issue,Medium,19,Closed,Email
TKT-5911,CUS-79184259,Feature Request,Low,52,Closed,Web Portal
TKT-2394,CUS-30183474,Payment Failure,Medium,23,Closed,Email
TKT-1088,CUS-72522337,Login Issue,Low,72,Closed,Email
TKT-9340,CUS-87921845,Login Issue,Medium,65,Closed,Email
TKT-8263,CUS-30393807,Login Issue,Low,21,Closed,Chat
TKT-9432,CUS-27341090,Subscription Problem,Low,52,Closed,Email
TKT-7809,CUS-16053803,Login Issue,Medium,13,Closed,Email
TKT-5060,CUS-91022064,Payment Failure,Low,22,Closed,Chat
TKT-4796,CUS-25401446,Subscription Problem,High,43,Closed,Chat
TKT-9516,CUS-27021871,Bug Report,Medium,6,Closed,Email
TKT-7705,CUS-82719922,Bug Report,Medium,17,Closed,Phone
TKT-2432,CUS-64970644,Login Issue,Medium,45,Closed,Email
TKT-2862,CUS-22141051,Login Issue,High,31,Closed,Chat
TKT-8409,CUS-35203579,Refund Request,Low,9,Open,Chat
TKT-4603,CUS-33347306,Refund Request,High,54,Open,Chat
TKT-1788,CUS-70882339,Subscription Problem,Low,29,Closed,Chat
TKT-8322,CUS-94052374,Payment Failure,Low,47,Closed,Phone
TKT-3335,CUS-41481762,Login Issue,Low,67,Closed,Email
TKT-5709,CUS-97531992,Subscription Problem,Low,47,Closed,Email
TKT-2563,CUS-63295835,Login Issue,Medium,14,Open,Email
TKT-6985,CUS-18954026,Bug Report,Low,31,Closed,Email
TKT-3389,CUS-15558933,Subscription Problem,Medium,19,Open,Web Portal
TKT-4285,CUS-22344034,Login Issue,Medium,42,Closed,Email
TKT-7527,CUS-53809004,Subscription Problem,High,11,Closed,Email
TKT-6072,CUS-84086872,Payment Failure,High,15,Closed,Email
TKT-7168,CUS-16761669,Login Issue,Low,27,Closed,Chat
TKT-1695,CUS-17742837,Subscription Problem,Medium,23,Closed,Phone
TKT-1238,CUS-11454479,Login Issue,Medium,20,Open,Email
TKT-8697,CUS-26433727,Login Issue,Medium,45,Open,Email
TKT-7269,CUS-72485812,Refund Request,Low,16,Closed,Web Portal
TKT-1103,CUS-98814898,Bug Report,High,30,Closed,Web Portal
TKT-2158,CUS-15952605,Login Issue,Low,30,Closed,Chat
TKT-3304,CUS-58763833,Bug Report,High,26,Open,Chat
TKT-3176,CUS-22584521,Login Issue,Critical,17,Closed,Chat
TKT-6518,CUS-52354372,Refund Request,Low,57,Closed,Email
TKT-2658,CUS-57749801,Payment Failure,Medium,48,Closed,Email
TKT-7761,CUS-92898197,Subscription Problem,High,25,Pending,Email
TKT-2501,CUS-96318842,Refund Request,Medium,6,Open,Phone
TKT-5498,CUS-70585470,Refund Request,Medium,56,Closed,Web Portal
TKT-5271,CUS-62679877,Subscription Problem,Low,37,Open,Chat
TKT-9593,CUS-39626564,Bug Report,Low,68,Pending,Web Portal
TKT-8588,CUS-44555081,Bug Report,Medium,56,Closed,Chat
TKT-8643,CUS-17080971,Subscription Problem,Low,43,Closed,Phone
TKT-8677,CUS-53980020,Payment Failure,Medium,60,Closed,Chat
TKT-1011,CUS-20360903,Subscription Problem,Medium,56,Closed,Email
TKT-2444,CUS-53500331,Refund Request,Low,40,Closed,Email
TKT-6876,CUS-64093654,Login Issue,Low,22,Closed,Email
TKT-3811,CUS-63321973,Login Issue,Low,44,Closed,Chat
TKT-7458,CUS-32539175,Subscription Problem,High,68,Closed,Email
TKT-5677,CUS-69960397,Login Issue,Medium,42,Closed,Chat
TKT-9474,CUS-65024008,Payment Failure,High,36,Closed,Web Portal
TKT-7277,CUS-75144174,Payment Failure,Low,47,Closed,Phone
TKT-9067,CUS-10804874,Login Issue,Low,25,Pending,Phone
TKT-7335,CUS-15187165,Subscription Problem,Low,12,Closed,Chat
TKT-9847,CUS-33648307,Login Issue,Low,19,Pending,Chat
TKT-4660,CUS-56668767,Subscription Problem,High,9,Closed,Email
TKT-6028,CUS-97628138,Subscription Problem,Low,30,Closed,Chat
TKT-6594,CUS-99724266,Login Issue,Low,30,Pending,Email
TKT-3349,CUS-88541754,Login Issue,Medium,66,Closed,Phone
TKT-8832,CUS-93434861,Login Issue,Medium,39,Pending,Chat
TKT-2176,CUS-88121709,Payment Failure,Medium,18,Pending,Web Portal
TKT-8117,CUS-16636089,Payment Failure,Medium,19,Open,Phone
TKT-1536,CUS-41388788,Feature Request,Low,54,Closed,Email
TKT-1369,CUS-51476165,Payment Failure,High,33,Pending,Chat
TKT-1597,CUS-41730776,Feature Request,High,63,Closed,Chat
TKT-8413,CUS-76301220,Refund Request,Low,64,Open,Chat
TKT-9865,CUS-78574348,Payment Failure,High,40,Closed,Email
TKT-1849,CUS-98130999,Bug Report,Low,39,Closed,Phone
TKT-6599,CUS-54247004,Subscription Problem,High,11,Pending,Email
TKT-7252,CUS-54453305,Login Issue,Medium,3,Closed,Email
TKT-6045,CUS-68540001,Subscription Problem,Medium,69,Closed,Chat
TKT-1399,CUS-54748350,Login Issue,Medium,68,Closed,Email
TKT-7485,CUS-79928641,Bug Report,Medium,58,Closed,Chat
TKT-8525,CUS-71617324,Bug Report,Low,60,Closed,Email
TKT-4488,CUS-32210198,Refund Request,Low,54,Closed,Chat
TKT-5248,CUS-30280966,Bug Report,High,44,Closed,Email
TKT-8783,CUS-64646827,Subscription Problem,Medium,15,Pending,Email
TKT-8172,CUS-58847877,Payment Failure,Medium,46,Pending,Email
TKT-1042,CUS-44365988,Login Issue,Medium,72,Pending,Email
TKT-4976,CUS-31817289,Bug Report,Low,71,Closed,Web Portal
TKT-7592,CUS-19035254,Login Issue,Medium,21,Closed,Chat
TKT-9074,CUS-27295744,Login Issue,Medium,34,Open,Email
TKT-7471,CUS-28571455,Login Issue,Medium,45,Closed,Chat
TKT-4447,CUS-52020124,Payment Failure,Medium,11,Closed,Web Portal
TKT-1122,CUS-90035144,Refund Request,Low,14,Closed,Email
TKT-9906,CUS-48447741,Login Issue,Medium,28,Closed,Email
TKT-3478,CUS-58685571,Login Issue,Medium,43,Closed,Chat
TKT-6443,CUS-33216871,Bug Report,High,50,Open,Email
TKT-3087,CUS-19053022,Payment Failure,Medium,27,Closed,Chat
TKT-1978,CUS-20565179,Refund Request,Medium,69,Closed,Phone
TKT-4429,CUS-54994532,Login Issue,Low,10,Open,Email
TKT-4155,CUS-80718107,Login Issue,Medium,36,Closed,Email
TKT-6722,CUS-91110974,Login Issue,Medium,35,Closed,Chat
TKT-3128,CUS-15210308,Login Issue,High,3,Open,Web Portal
TKT-4913,CUS-41063650,Subscription Problem,Medium,61,Pending,Phone
TKT-3653,CUS-52461574,Subscription Problem,High,68,Open,Chat
TKT-3842,CUS-16954539,Login Issue,Low,23,Open,Email
TKT-1676,CUS-49396790,Bug Report,Low,28,Closed,Phone
TKT-1917,CUS-42240748,Bug Report,Medium,1,Closed,Chat
TKT-5812,CUS-28078636,Payment Failure,Low,70,Closed,Email
TKT-7400,CUS-32456967,Bug Report,Medium,45,Closed,Chat
TKT-7995,CUS-69864302,Subscription Problem,High,48,Closed,Chat
TKT-2494,CUS-98472893,Login Issue,Medium,10,Closed,Email
TKT-8393,CUS-36008251,Bug Report,Low,46,Closed,Chat
TKT-5434,CUS-33562478,Login Issue,Medium,14,Closed,Email
TKT-9583,CUS-35475575,Bug Report,Low,57,Closed,Email
TKT-5459,CUS-23160953,Bug Report,High,23,Open,Phone
TKT-9835,CUS-88722825,Bug Report,High,45,Open,Chat
TKT-6287,CUS-84917577,Bug Report,Low,43,Open,Chat
TKT-1623,CUS-80838837,Bug Report,High,12,Pending,Chat
TKT-9977,CUS-18036727,Login Issue,Low,35,Closed,Chat
TKT-4179,CUS-65107091,Bug Report,Medium,30,Open,Email
TKT-9854,CUS-69488082,Login Issue,Critical,6,Closed,Chat
TKT-1520,CUS-55415089,Subscription Problem,Low,17,Closed,Email
TKT-7944,CUS-61029693,Feature Request,Low,17,Closed,Email
TKT-9764,CUS-29366955,Payment Failure,High,18,Open,Web Portal
TKT-1642,CUS-19872435,Subscription Problem,Low,70,Closed,Chat
TKT-5968,CUS-99781272,Payment Failure,Low,63,Pending,Email
TKT-6503,CUS-10679436,Login Issue,Low,1,Closed,Chat
TKT-7800,CUS-26018733,Login Issue,Medium,2,Closed,Chat
TKT-2422,CUS-85183381,Refund Request,Low,66,Pending,Chat
TKT-8270,CUS-63862849,Feature Request,High,54,Closed,Chat
TKT-7990,CUS-64574433,Refund Request,Medium,2,Closed,Email
TKT-4363,CUS-63586607,Refund Request,Low,11,Closed,Email
TKT-3917,CUS-66446688,Login Issue,Medium,63,Closed,Email
TKT-7059,CUS-97429841,Payment Failure,Medium,52,Closed,Email
TKT-8191,CUS-33597457,Payment Failure,Low,48,Closed,Email
TKT-1744,CUS-98164583,Refund Request,Low,58,Closed,Chat
TKT-2799,CUS-25620969,Refund Request,Low,8,Open,Email
TKT-3964,CUS-62159130,Login Issue,Low,52,Closed,Chat
TKT-7099,CUS-77257067,Refund Request,High,44,Pending,Web Portal
TKT-7436,CUS-26619171,Payment Failure,Medium,53,Closed,Email
TKT-1660,CUS-51069414,Bug Report,Low,33,Closed,Chat
TKT-4243,CUS-41360696,Feature Request,High,68,Closed,Chat
TKT-3685,CUS-30558586,Login Issue,Critical,21,Open,Web Portal
TKT-3721,CUS-52006659,Payment Failure,Low,8,Closed,Web Portal
TKT-8007,CUS-32944090,Login Issue,High,71,Closed,Chat
TKT-1693,CUS-44213427,Payment Failure,Low,21,Closed,Chat
TKT-8644,CUS-76262325,Payment Failure,High,56,Open,Email
TKT-9064,CUS-57429949,Payment Failure,Low,72,Closed,Email
TKT-9987,CUS-77527309,Login Issue,Low,62,Open,Web Portal
TKT-9338,CUS-66635323,Payment Failure,Low,52,Closed,Chat
TKT-4226,CUS-11369777,Payment Failure,High,9,Open,Chat
TKT-2423,CUS-18816695,Bug Report,Low,60,Closed,Chat
TKT-6408,CUS-14910966,Subscription Problem,Medium,24,Open,Chat
TKT-7214,CUS-13565374,Payment Failure,Medium,27,Open,Email
TKT-9795,CUS-91835181,Login Issue,Medium,61,Closed,Email
TKT-5182,CUS-50084113,Payment Failure,Low,16,Open,Email
TKT-3687,CUS-55338197,Refund Request,High,41,Closed,Phone
TKT-4305,CUS-79769923,Login Issue,Low,56,Closed,Chat
TKT-9875,CUS-42178499,Payment Failure,Medium,40,Closed,Email
TKT-9895,CUS-76779543,Login Issue,Critical,24,Open,Web Portal
TKT-8494,CUS-82988568,Bug Report,Medium,2,Closed,Chat
TKT-2051,CUS-85151427,Bug Report,Medium,15,Closed,Email
TKT-5777,CUS-70366180,Login Issue,High,64,Closed,Email
TKT-8169,CUS-33073053,Login Issue,Low,8,Open,Web Portal
TKT-1006,CUS-25340916,Login Issue,Low,35,Closed,Web Portal
TKT-3420,CUS-86125217,Payment Failure,Low,65,Closed,Chat
TKT-5734,CUS-23102101,Feature Request,Low,61,Pending,Email
TKT-2060,CUS-36125639,Refund Request,High,45,Closed,Email
TKT-3886,CUS-73866173,Login Issue,Medium,29,Closed,Email
TKT-8041,CUS-28719683,Payment Failure,Medium,63,Closed,Web Portal
TKT-8356,CUS-68561315,Subscription Problem,High,24,Closed,Email
TKT-1142,CUS-28977092,Payment Failure,Low,64,Open,Chat
TKT-5849,CUS-93669350,Subscription Problem,Low,68,Closed,Email
TKT-4114,CUS-29404524,Login Issue,Low,45,Closed,Chat
TKT-9141,CUS-94744935,Bug Report,Medium,49,Open,Chat
TKT-2549,CUS-33697996,Bug Report,Medium,33,Open,Web Portal
TKT-9079,CUS-88723285,Refund Request,Low,39,Open,Email
TKT-9471,CUS-87405890,Bug Report,Low,33,Closed,Email
TKT-8015,CUS-68571076,Subscription Problem,Medium,43,Closed,Web Portal
TKT-4761,CUS-64903503,Payment Failure,Low,22,Closed,Phone
TKT-3285,CUS-17800794,Refund Request,High,8,Closed,Email
TKT-4856,CUS-67548555,Refund Request,Low,24,Pending,Chat
TKT-6989,CUS-68812029,Feature Request,Medium,33,Open,Chat
TKT-9648,CUS-88234650,Bug Report,Medium,23,Closed,Web Portal
TKT-7130,CUS-54930790,Refund Request,Low,14,Open,Email
TKT-7542,CUS-89089346,Payment Failure,Medium,55,Closed,Chat
TKT-4039,CUS-82623646,Login Issue,Medium,10,Closed,Email
TKT-4049,CUS-50312794,Bug Report,Low,12,Pending,Chat
TKT-9249,CUS-78789899,Payment Failure,Medium,11,Closed,Web Portal
TKT-7649,CUS-20502459,Refund Request,Low,60,Closed,Email
TKT-2635,CUS-52003731,Subscription Problem,Medium,10,Closed,Phone
TKT-5128,CUS-22430357,Subscription Problem,Medium,29,Open,Email
TKT-1964,CUS-36335708,Subscription Problem,Medium,33,Closed,Phone
TKT-3160,CUS-92792973,Payment Failure,Low,39,Open,Email
TKT-1325,CUS-87834355,Payment Failure,Low,72,Pending,Web Portal
TKT-8761,CUS-48223721,Bug Report,High,21,Closed,Phone
TKT-7643,CUS-22980548,Refund Request,Medium,45,Closed,Email
TKT-8236,CUS-28178095,Bug Report,Low,38,Closed,Chat
TKT-4386,CUS-75286155,Login Issue,Low,4,Closed,Phone
TKT-6434,CUS-71308733,Refund Request,Medium,26,Closed,Email
TKT-2985,CUS-42840489,Payment Failure,Medium,53,Closed,Email
TKT-5292,CUS-30320063,Refund Request,High,28,Closed,Phone
TKT-7811,CUS-11408782,Payment Failure,Low,39,Open,Email
TKT-9480,CUS-71466278,Feature Request,Low,21,Closed,Phone
TKT-3919,CUS-56011188,Subscription Problem,Low,9,Closed,Web Portal
TKT-3413,CUS-75618241,Subscription Problem,Medium,29,Closed,Phone
TKT-2405,CUS-46620333,Login Issue,Medium,20,Closed,Chat
TKT-8737,CUS-98268037,Payment Failure,Medium,60,Open,Email
TKT-7456,CUS-31195554,Subscription Problem,Medium,40,Open,Chat
TKT-4195,CUS-19874323,Bug Report,Low,12,Open,Web Portal
TKT-9765,CUS-33783316,Bug Report,Low,35,Closed,Chat
TKT-9029,CUS-63110316,Payment Failure,Low,14,Closed,Phone
TKT-4193,CUS-74416396,Refund Request,Low,8,Open,Email
TKT-7915,CUS-70032045,Refund Request,Low,63,Pending,Email
TKT-1329,CUS-82613576,Login Issue,High,46,Closed,Email
TKT-5761,CUS-10000106,Subscription Problem,High,59,Closed,Chat
TKT-3482,CUS-44572761,Login Issue,Low,41,Open,Chat
TKT-9991,CUS-97120711,Subscription Problem,High,42,Closed,Chat
TKT-5620,CUS-29572950,Subscription Problem,Medium,33,Pending,Phone
TKT-5781,CUS-51475404,Payment Failure,Low,12,Pending,Chat
TKT-9310,CUS-65936158,Subscription Problem,Medium,61,Closed,Email
TKT-8052,CUS-28195001,Login Issue,Low,65,Closed,Chat
TKT-9021,CUS-93129607,Subscription Problem,Medium,36,Closed,Email
TKT-7292,CUS-54762367,Bug Report,High,34,Closed,Web Portal
TKT-7803,CUS-97998012,Bug Report,Medium,10,Closed,Email
TKT-2510,CUS-28345030,Payment Failure,High,33,Closed,Email
TKT-8002,CUS-51520967,Login Issue,High,22,Closed,Phone
TKT-1845,CUS-79882085,Subscription Problem,Low,54,Open,Chat
TKT-3907,CUS-41616144,Login Issue,Low,17,Pending,Email
TKT-7920,CUS-46887233,Payment Failure,High,33,Closed,Email
TKT-9318,CUS-52022754,Payment Failure,Medium,62,Closed,Chat
TKT-2864,CUS-92688632,Payment Failure,High,28,Closed,Chat
TKT-6330,CUS-32020572,Subscription Problem,Low,7,Closed,Chat
TKT-3090,CUS-30171088,Login Issue,Low,71,Closed,Phone
TKT-8305,CUS-55459360,Refund Request,Medium,44,Closed,Email
TKT-8897,CUS-19315372,Refund Request,Medium,18,Open,Chat
TKT-4228,CUS-71274740,Bug Report,Low,62,Closed,Web Portal
TKT-3035,CUS-61399272,Payment Failure,Medium,24,Closed,Email
TKT-5948,CUS-73659344,Bug Report,Critical,32,Closed,Email
TKT-4342,CUS-70643428,Login Issue,Medium,65,Closed,Web Portal
TKT-2765,CUS-92341371,Login Issue,Low,52,Closed,Phone
TKT-9860,CUS-23588091,Payment Failure,Medium,40,Closed,Email
TKT-6645,CUS-84819363,Subscription Problem,Low,49,Closed,Chat
TKT-3197,CUS-47660416,Refund Request,High,7,Pending,Email
TKT-9542,CUS-66741036,Payment Failure,High,40,Open,Email
TKT-7211,CUS-97946431,Bug Report,High,11,Closed,Email
TKT-9106,CUS-36354055,Refund Request,Medium,61,Open,Web Portal
TKT-3205,CUS-49057669,Bug Report,Low,39,Closed,Chat
TKT-1743,CUS-93875093,Payment Failure,Medium,45,Closed,Web Portal
TKT-3757,CUS-57891048,Subscription Problem,Medium,43,Open,Email
TKT-9448,CUS-36687889,Refund Request,High,63,Open,Email
TKT-8040,CUS-54535051,Login Issue,Critical,21,Closed,Phone
TKT-2088,CUS-88763810,Subscription Problem,High,35,Closed,Email
TKT-9773,CUS-35626322,Bug Report,Low,72,Closed,Chat
TKT-3554,CUS-21652756,Bug Report,High,42,Pending,Chat
TKT-9070,CUS-78465830,Subscription Problem,Medium,37,Open,Phone
TKT-4263,CUS-39222591,Payment Failure,High,37,Closed,Email
TKT-4697,CUS-30452454,Subscription Problem,Low,39,Closed,Web Portal
TKT-8788,CUS-84508971,Payment Failure,High,4,Closed,Chat
TKT-6426,CUS-92040779,Refund Request,Medium,9,Closed,Email
TKT-8962,CUS-67556013,Login Issue,Low,34,Closed,Email
TKT-5546,CUS-82980826,Login Issue,Medium,65,Closed,Chat
TKT-4348,CUS-18393821,Payment Failure,Medium,30,Closed,Email
TKT-7976,CUS-36643830,Login Issue,Low,9,Closed,Web Portal
TKT-5190,CUS-88078868,Login Issue,Medium,53,Closed,Phone
TKT-1632,CUS-45503432,Bug Report,Medium,24,Closed,Phone
TKT-7127,CUS-47883507,Bug Report,Low,6,Closed,Email
TKT-3743,CUS-18006426,Bug Report,High,43,Closed,Email
TKT-2625,CUS-62299900,Feature Request,Low,2,Closed,Email
TKT-2805,CUS-92002367,Bug Report,High,44,Closed,Email
TKT-9367,CUS-35378195,Bug Report,High,62,Closed,Chat
TKT-6436,CUS-37723354,Subscription Problem,High,31,Closed,Email
TKT-5432,CUS-70124965,Subscription Problem,Low,18,Closed,Chat
TKT-8660,CUS-38040963,Subscription Problem,Medium,42,Open,Chat
TKT-9007,CUS-76691739,Bug Report,Medium,64,Pending,Chat
TKT-6665,CUS-66609992,Feature Request,Medium,72,Pending,Chat
TKT-1021,CUS-39873314,Login Issue,Low,30,Closed,Web Portal
TKT-9941,CUS-78396096,Subscription Problem,Medium,59,Closed,Email
TKT-6888,CUS-47511462,Login Issue,Low,17,Closed,Chat
TKT-1795,CUS-32750202,Refund Request,Low,41,Closed,Phone
TKT-5363,CUS-91183038,Refund Request,Medium,72,Closed,Phone
TKT-4092,CUS-70356652,Login Issue,Medium,15,Open,Chat
TKT-4158,CUS-55894979,Refund Request,Low,39,Closed,Email
TKT-4274,CUS-85456678,Refund Request,Low,12,Closed,Web Portal
TKT-8544,CUS-67737201,Feature Request,Medium,24,Closed,Web Portal
TKT-5401,CUS-18570961,Feature Request,Low,50,Closed,Phone
TKT-3926,CUS-99914305,Login Issue,Critical,43,Closed,Phone
TKT-3649,CUS-13411588,Login Issue,Low,18,Pending,Phone
TKT-7607,CUS-55434689,Subscription Problem,Medium,12,Closed,Web Portal
TKT-3981,CUS-90575009,Bug Report,Medium,36,Closed,Phone
TKT-8097,CUS-69140206,Login Issue,Medium,58,Closed,Phone
TKT-5783,CUS-35971582,Subscription Problem,High,60,Closed,Chat
TKT-9559,CUS-87212253,Login Issue,High,31,Closed,Chat
TKT-3821,CUS-51905816,Subscription Problem,Medium,23,Closed,Email
TKT-7807,CUS-69059187,Login Issue,Medium,43,Open,Chat
TKT-8634,CUS-47319333,Login Issue,Medium,4,Closed,Email
TKT-4504,CUS-66017200,Subscription Problem,Low,23,Closed,Email
TKT-4579,CUS-30702923,Bug Report,Low,67,Closed,Email
TKT-5338,CUS-55644829,Payment Failure,Medium,5,Closed,Email
TKT-6481,CUS-16301148,Bug Report,Low,41,Closed,Email
TKT-3014,CUS-70472291,Login Issue,Low,36,Open,Chat
TKT-1254,CUS-92524726,Subscription Problem,Low,57,Open,Email
TKT-7714,CUS-80347925,Bug Report,High,56,Closed,Email
TKT-1521,CUS-10377462,Refund Request,Medium,62,Closed,Web Portal
TKT-3701,CUS-48620121,Login Issue,Medium,67,Pending,Email
TKT-2019,CUS-54615875,Payment Failure,Medium,71,Pending,Chat
TKT-5653,CUS-79757519,Login Issue,Critical,72,Closed,Chat
TKT-7950,CUS-65259447,Payment Failure,Low,41,Closed,Email
TKT-4897,CUS-82769998,Subscription Problem,Low,18,Closed,Phone
TKT-3598,CUS-23981436,Login Issue,Low,8,Closed,Email
TKT-3365,CUS-95316454,Refund Request,Low,27,Closed,Web Portal
TKT-5560,CUS-74494622,Bug Report,Medium,35,Closed,Chat
TKT-5851,CUS-62406114,Payment Failure,Medium,43,Closed,Phone
TKT-6407,CUS-94745491,Bug Report,Medium,21,Closed,Email
TKT-2698,CUS-76603019,Bug Report,High,20,Closed,Email
TKT-6520,CUS-44126991,Login Issue,Medium,11,Closed,Web Portal
TKT-5569,CUS-63830135,Subscription Problem,Medium,22,Open,Email
TKT-9975,CUS-71474735,Login Issue,High,18,Open,Chat
TKT-2043,CUS-43986636,Bug Report,High,15,Closed,Email
TKT-7584,CUS-13561209,Login Issue,High,21,Closed,Chat
TKT-7543,CUS-56281214,Login Issue,Low,20,Closed,Chat
